district,m_pct_any_dv_4,f_pct_any_beat_4,gap_any_dv_4,avg_any_dv_4,m_mean_dv_count_4,f_mean_beat_count_4,gap_dv_count_4,m_pct_beat_goout_4,m_pct_beat_neglect_4,m_pct_beat_argue_4,m_pct_beat_refusesex_4,m_pct_beat_burnfood_4,m_pct_dv_unfaithful_4,m_pct_dv_disrespect_4,m_pct_father_beat_mother_4,m_pct_force_sex_right_4,m_pct_any_dv_4.1,m_mean_dv_count_4.1,f_pct_beat_goout_4,f_pct_beat_neglect_4,f_pct_beat_argue_4,f_pct_beat_refusesex_4,f_pct_beat_burnfood_4,f_pct_any_beat_4.1,f_mean_beat_count_4.1,f_n_dv_4,gap_father_beat_mother_4,female_pct_breastfeeding_4_x,male_mean_age_4,male_mean_education_4,male_pct_no_education_4,male_pct_higher_education_4,male_literacy_rate_4,male_urban_share_4,male_mean_wealth_index_4,male_mean_hh_size_4,male_pct_married_4,male_pct_has_mobile_4,male_pct_has_bank_account_4,male_mean_digital_access_4,n_men_4,female_mean_age_4,female_mean_education_4,female_pct_no_education_4,female_literacy_rate_4,female_urban_share_4,female_mean_wealth_index_4,female_mean_hh_size_4,female_mean_children_u5_4,female_pct_married_4,female_pct_breastfeeding_4_y,female_pct_has_mobile_4,female_mean_digital_access_4,n_women_4,digital_gender_gap_mobile_4,digital_gender_gap_score_4,mean_education_4,mean_age_4,urban_share_4,mean_hh_size_4,mean_wealth_index_4,n_total_4,education_gender_gap_4,literacy_gender_gap_4,state,digital_gender_gap_5,f_mean_age_5,f_mean_education_5,f_mean_yrs_edu_5,f_pct_literate_5,f_mean_wealth_idx_5,f_mean_wealth_scr_5,f_pct_urban_5,f_pct_rural_5,f_mean_hh_size_5,f_pct_married_5,f_pct_never_married_5,f_pct_divorced_5,f_pct_has_mobile_5,f_pct_mobile_fin_5,f_mean_bf_dur_5,f_mean_bf_months_5,f_pct_ever_breastfed_5,f_pct_early_bf_5,f_n_respondents_5,m_mean_age_5,m_mean_yrs_edu_5,m_pct_no_edu_5,m_literacy_rate_5,m_urban_share_5,m_mean_wealth_idx_5,m_mean_hh_size_5,m_pct_married_5,m_pct_in_union_5,m_pct_live_partner_5,m_pct_owns_mobile_5,m_pct_has_bank_account_5,m_pct_currently_working_5,m_pct_dv_goes_out_5,m_pct_dv_neglect_5,m_pct_dv_argues_5,m_pct_dv_sex_5,m_pct_dv_food_5,m_pct_dv_unfaith_5,m_pct_dv_disresp_5,m_pct_any_dv_5,m_pct_owns_house_5,m_pct_owns_land_5,m_pct_smokes_cigarettes_5,m_pct_smokes_bidis_5,m_pct_uses_tobacco_5,m_pct_drinks_alcohol_5,m_pct_drinks_freq_5,m_pct_father_beat_5,m_pct_wife_emp_5,m_n_respondents_5,StateCode,State,DistrictCode,in_labour_force,lfpr_percent
pratapgarh,46.476265,36.753193,9.7230721,41.614731,0.79217821,1.2857131,-0.49353486,6.25,5.208333,7.2916665,2.0833335,5.208333,22.916668,13.541667,23.157894,0.0,45.833336,0.85416669,29.651161,29.069767,30.813953,15.697675,25.581396,37.209301,1.3081396,164.2291369,11.184967,12.292093,30.24074,10.131456,7.0123801,51.058609,170.2771,25.37846,172763.7005,7.1566229,58.614826,88.211151,86.570343,1.9788971,109.6301736,28.146357,6.5561814,34.849075,127.45012,6.3195124,-34067.18231,6.6590066,0.56129515,63.949818,12.292093,44.125072,0.60135496,1701.14532,44.086079,1.3775421,6.7726402,28.273157,15.848986,6.907815,-21544.975,1810.7755,3.5752749,42.826981,uttar pradesh,37.573906,28.526667,1.6912819,8.4030256,78.236649,2.4649436,-240637.218,8.3038378,91.696159,6.8726358,64.900032,33.320187,1.7797842,50.637245,22.12343,60.69228,23.976194,42.262444,12.932684,2161.369006,30.24074,10.131456,7.0123801,93.107162,25.37846,172763.7,7.1566229,58.614826,58.614826,100.0,88.211151,86.570343,65.056,5.0892396,4.1598339,5.9832115,1.7500857,4.2299657,19.580812,11.111556,26.497793,67.605003,57.471901,0.89539039,5.7707891,29.09066,9.5288572,2.5230107,27.313122,4.2511263,109.6301736,9,Uttar Pradesh,42,0.0650684908032417,6.50684928894043
kaushambi,25.534592,42.920582,-17.38599,34.227585,0.79038292,1.5190613,-0.72867841,7.9136691,8.6330938,10.948905,8.7591238,5.7971015,8.7591238,7.9136691,5.0359712,7.9136691,23.571428,0.70714283,38.0,40.39735,39.7351,20.5298,35.761589,47.682117,1.7417219,83.3209641,-11.710884,16.955154,30.065186,9.3570499,11.932142,44.178986,150.00655,11.003353,-404243.128,7.044167,53.040798,87.852486,83.760017,1.8576293,55.44699377,28.469229,4.2609015,52.570499,96.170959,10.543875,-67473.04326,6.3060083,0.68827081,66.779968,16.955154,37.904781,0.4186112,757.4304361,49.947704,1.4390181,4.6085138,28.578091,10.773614,6.6750879,-90444.391,812.87744,5.0961485,53.835587,uttar pradesh,47.125832,28.334879,1.3270869,6.3425951,67.371231,2.1029544,-541151.7819,7.7073894,92.29261,6.4618869,66.872948,30.206198,2.9208512,40.726654,11.134265,66.581886,20.048544,35.614983,28.979475,868.5114733,30.065186,9.3570499,11.932142,77.608757,11.003353,-404243.13,7.044167,53.040798,53.040798,98.587624,87.852486,83.760017,58.759594,8.9786873,9.7661667,11.97462,9.6883392,6.4490156,9.9367208,8.2223158,21.321203,39.446732,30.622314,0.83063114,8.9290142,27.447765,20.868372,7.9227433,5.4276271,6.3867331,55.44699377,9,Uttar Pradesh,43,0.0733944922685623,7.339449405670166
allahabad,27.055374,61.94915,-34.893776,44.502262,0.45462507,1.9990323,-1.5444071,7.3170729,6.5040646,6.5040646,1.6393442,2.4390242,2.4390242,3.2786884,15.315315,4.8780484,28.455284,0.48780489,35.227272,44.31818,45.454548,14.942529,31.25,55.932205,1.700565,332.6843808,-7.6020184,16.703104,29.922348,10.797319,8.5138464,43.915516,165.98454,27.28174,133000.4614,6.1794419,50.968044,87.615768,85.336929,1.9688662,208.8272896,28.691504,7.2270193,33.553982,126.62239,28.197405,8020.338786,7.5358324,0.77931178,66.615364,16.703104,51.257687,0.78117442,3138.29914,36.358082,1.1876918,7.4497705,28.768295,27.739573,6.8576374,15817.852,3347.1265,3.5703001,39.362152,uttar pradesh,36.946854,29.331713,1.6427829,8.1166878,76.124741,2.5705671,-201862.9452,24.656569,75.34343,6.6498656,67.253403,29.507368,3.2392282,50.668915,3.3052523,68.156013,19.592642,33.479298,28.462448,3555.33173,29.922348,10.797319,8.5138464,88.809654,27.28174,133000.47,6.1794419,50.968044,50.968044,95.816391,87.615768,85.336929,63.290234,6.0252504,5.3805037,5.4814835,1.3783576,2.6433849,2.7322493,3.5230908,11.680331,17.435188,8.1153688,2.0219142,2.6678512,20.945381,11.281679,8.5261536,13.076241,5.5966806,208.8272896,9,Uttar Pradesh,44,0.0833333358168602,8.333333969116211
bara banki,69.340096,33.313858,36.026237,51.326977,2.1241548,0.69899571,1.4251591,26.704546,26.553673,31.073444,11.864407,19.662922,26.404493,39.325844,19.512194,19.318182,69.78022,2.1318681,18.633539,19.875776,20.0,7.6433125,16.875,35.403725,0.82608694,175.498728,8.119276,17.880548,30.235003,8.0764503,15.353396,49.980713,131.82675,13.774294,-375041.4351,5.8456964,52.534969,82.642342,71.243576,1.6173733,128.4283074,28.190443,5.4613171,41.232555,103.17807,13.726814,-47375.65888,6.0642262,0.65051687,67.042328,17.880548,27.830564,0.46058983,1593.400806,54.811775,1.1567836,5.6563754,28.342943,13.750554,5.9549613,-71815.695,1721.8291,2.6151333,28.648682,uttar pradesh,34.696918,28.359158,1.3102937,6.2340078,67.102272,2.2052677,-450243.5261,10.615561,89.384438,5.990232,64.313332,32.55854,3.1281326,47.945423,12.224128,69.971634,20.544424,28.958685,29.691187,1866.214955,30.235003,8.0764503,15.353396,76.134972,13.774294,-375041.44,5.8456964,52.534969,52.534969,95.778137,82.642342,71.243576,61.157566,24.990046,25.422998,30.620098,11.174057,18.98547,24.998783,38.426434,53.749954,40.651272,37.499882,6.1635952,18.683084,33.039925,17.482328,12.861567,16.936485,5.2930241,128.4283074,9,Uttar Pradesh,45,0.2338983118534088,23.38983154296875
faizabad,30.819372,60.688393,-29.86902,45.753883,0.62516212,1.6454989,-1.0203367,8.1481476,3.7037036,4.4444447,2.238806,2.9850745,15.671642,6.7164183,18.248175,0.76923078,31.386862,0.62043798,40.540539,42.162163,45.945946,14.754099,28.108109,62.702705,1.7135135,132.6550754,-1.2189198,17.887474,32.205181,9.8157988,7.3242321,56.763279,166.91942,19.348164,5631.465663,7.2082801,61.452206,89.461311,86.228455,1.911647,103.1481107,28.655611,6.7697148,31.633488,122.28864,13.604465,-31761.78036,6.7881103,0.7310217,64.004646,17.887474,39.019848,0.60299528,1252.848629,50.441463,1.3086517,7.0014248,28.925621,16.476315,6.9981952,-28917.348,1355.9967,3.0460839,44.630775,uttar pradesh,36.952881,28.655645,1.7656596,8.7481833,79.011658,2.6395383,-111102.107,14.00248,85.99752,6.8689446,65.966782,32.051521,1.9816929,52.50843,15.358871,69.775993,21.645945,32.566963,12.066569,1597.462771,32.205181,9.8157988,7.3242321,93.349487,19.348164,5631.4658,7.2082801,61.452206,61.452206,95.201645,89.461311,86.228455,72.54921,8.010026,3.9098427,4.6926794,2.500571,3.1858451,14.759161,6.9153643,19.226612,67.840584,67.831375,1.5656729,17.449492,35.087242,20.251106,10.7637,17.757872,2.4470589,103.1481107,9,Uttar Pradesh,46,0.154589369893074,15.45893669128418
ambedkar nagar,59.850155,56.695427,3.1547279,58.272789,1.3998073,1.8929911,-0.49318373,13.178295,15.625,23.4375,3.90625,6.9767447,22.65625,40.625,15.447155,0.80000001,60.465115,1.4108527,34.375,39.0625,48.4375,20.318726,31.640625,53.90625,1.734375,168.5238987,1.7349815,15.94908,30.56431,9.1991301,9.1457224,49.304821,155.12827,14.067086,-491977.2369,6.4408498,49.195663,86.670692,83.508148,1.8154049,82.07492498,28.321859,7.8594351,26.501694,137.10478,14.177625,-39110.86663,7.6749711,0.7040621,62.739445,15.94908,38.65984,0.48137882,1337.30848,48.010853,1.3340261,7.936902,28.451529,14.122355,7.0579104,-65297.57,1419.3834,1.339695,18.023483,uttar pradesh,39.018898,28.786942,1.8396456,9.1095886,81.277687,2.2265944,-405439.2177,12.11037,87.889633,6.502625,60.110126,37.659439,2.2304332,47.651794,6.8195181,70.754753,22.7665,32.848392,22.629524,1343.322233,30.56431,9.1991301,9.1457224,83.803871,14.067086,-491977.25,6.4408498,49.195663,49.195663,97.423225,86.670692,83.508148,77.04567,13.222896,15.098028,23.751839,3.8724799,6.7294812,21.951313,39.187222,52.713631,30.861763,21.223682,0.78396535,8.0686674,27.03026,12.247128,7.7592626,14.483595,4.7323241,82.07492498,9,Uttar Pradesh,47,0.0641025677323341,6.410256862640381
bahraich,85.495193,76.209381,9.2858124,80.852287,3.1851265,2.2797427,0.90538383,36.71875,44.186047,58.914726,13.178295,34.108528,40.310078,65.891472,21.84874,4.6511626,86.046509,3.1782947,53.703701,56.441719,60.975613,27.329191,39.8773,77.439026,2.3658535,163.2537909,-7.9733009,30.441729,31.510847,5.1301737,38.901833,37.477993,86.292206,6.3627558,-679468.4091,5.6788473,61.60664,83.67733,82.201065,1.7169247,102.0631777,28.648886,3.393338,59.484493,63.966221,10.011679,-85874.36661,6.6707096,1.0103841,77.223259,30.441729,26.521772,0.37005648,1615.996107,57.155556,1.3468682,3.4965165,28.818903,8.1872177,6.1747785,-121137.47,1718.0593,1.7368357,22.325985,uttar pradesh,44.111195,28.079517,0.74436998,3.4995291,41.778217,1.8175851,-775185.4554,8.4319811,91.568016,6.5553541,73.417953,23.745762,2.8362849,39.566135,8.7546015,74.973389,22.386276,23.487122,15.792406,1937.826522,31.510847,5.1301737,38.901833,53.279297,6.3627558,-679468.44,5.6788473,61.60664,61.60664,98.872932,83.67733,82.201065,59.902328,37.160488,45.319954,58.995609,12.61492,36.209221,41.110146,63.454689,82.486816,59.264095,49.808632,5.9474859,13.546189,53.836227,18.923347,9.881916,19.252253,9.5116663,102.0631777,9,Uttar Pradesh,49,0.1154929548501968,11.54929542541504
shrawasti,86.869713,75.754791,11.114922,81.312256,3.2354209,2.2620797,0.97334123,42.763157,34.210526,48.026314,15.131579,27.631578,43.421055,52.63158,42.207794,25.974026,87.012985,3.2857144,44.943821,52.808987,62.359547,20.0,38.418079,75.280899,2.1797752,54.99551293,12.502974,33.612869,31.964752,6.5128102,30.415911,39.641563,129.40897,6.9202294,-509263.3404,5.705008,74.422112,89.284218,81.725128,1.7992563,37.40222579,28.646494,2.708951,64.976105,65.570648,5.0061831,-100124.9332,6.8242035,1.0503364,77.942467,33.612869,29.835644,0.24969769,520.3663628,59.448574,1.5495586,2.964026,28.869005,5.9632063,6.2646055,-127560.48,557.76862,3.8038592,63.838318,uttar pradesh,35.824539,29.062416,0.78399336,3.6856098,42.947189,1.8774148,-689412.1537,4.4498277,95.550171,6.1630979,79.70282,18.212996,2.084187,53.459679,12.551519,76.50737,22.629454,20.80003,14.12777,678.752185,31.964752,6.5128102,30.415911,70.802177,6.9202294,-509263.34,5.705008,74.422112,74.422112,97.129044,89.284218,81.725128,74.915405,42.286667,33.286888,47.410576,13.86849,26.460705,42.362656,52.032177,70.479736,67.190216,59.897827,4.8558688,13.217839,30.409304,12.159605,7.0361128,41.854599,4.6087937,37.40222579,9,Uttar Pradesh,50,0.0303030312061309,3.0303030014038086
balrampur,82.709793,72.533188,10.176605,77.62149,2.7755847,2.4583361,0.31724858,27.857143,27.659575,46.099289,16.312057,24.113474,34.751774,61.870502,28.467155,7.0921988,81.560287,2.7234042,40.36697,55.504585,52.054794,27.064219,43.57798,68.03653,2.1780822,125.1095216,15.153598,23.763027,31.813782,6.9359326,24.914465,43.340435,122.57414,11.477344,-474530.6863,6.2487378,61.381851,87.503685,82.036247,1.8807585,58.45591161,28.048923,3.2200603,58.745998,87.18631,9.1349106,-65995.85269,7.9690819,1.0897204,71.747696,23.763027,36.097294,0.39477915,1088.246807,51.406391,1.4859793,3.4094858,28.240847,10.306128,7.1089096,-86821.891,1146.7028,3.7158723,35.387833,uttar pradesh,31.384251,28.482195,0.86278468,4.0076656,48.927071,2.1083922,-515881.116,8.6930723,91.306923,6.3955774,71.147675,26.50243,2.3498974,56.119434,9.2696085,73.431625,19.324417,25.33148,14.84225,1124.468596,31.813782,6.9359326,24.914465,71.015976,11.477344,-474530.69,6.2487378,61.381851,61.381851,95.553421,87.503685,82.036247,68.464363,27.340559,27.916998,45.863487,16.846773,24.188887,35.0704,62.097485,76.665283,60.052933,56.681316,7.0758624,11.597455,48.656864,10.603468,5.9627247,29.601589,9.982851,58.45591161,9,Uttar Pradesh,51,0.1316872388124466,13.168724060058594
balrampur,82.709793,72.533188,10.176605,77.62149,2.7755847,2.4583361,0.31724858,27.857143,27.659575,46.099289,16.312057,24.113474,34.751774,61.870502,28.467155,7.0921988,81.560287,2.7234042,40.36697,55.504585,52.054794,27.064219,43.57798,68.03653,2.1780822,125.1095216,15.153598,23.763027,31.813782,6.9359326,24.914465,43.340435,122.57414,11.477344,-474530.6863,6.2487378,61.381851,87.503685,82.036247,1.8807585,58.45591161,28.048923,3.2200603,58.745998,87.18631,9.1349106,-65995.85269,7.9690819,1.0897204,71.747696,23.763027,36.097294,0.39477915,1088.246807,51.406391,1.4859793,3.4094858,28.240847,10.306128,7.1089096,-86821.891,1146.7028,3.7158723,35.387833,uttar pradesh,31.384251,28.482195,0.86278468,4.0076656,48.927071,2.1083922,-515881.116,8.6930723,91.306923,6.3955774,71.147675,26.50243,2.3498974,56.119434,9.2696085,73.431625,19.324417,25.33148,14.84225,1124.468596,31.813782,6.9359326,24.914465,71.015976,11.477344,-474530.69,6.2487378,61.381851,61.381851,95.553421,87.503685,82.036247,68.464363,27.340559,27.916998,45.863487,16.846773,24.188887,35.0704,62.097485,76.665283,60.052933,56.681316,7.0758624,11.597455,48.656864,10.603468,5.9627247,29.601589,9.982851,58.45591161,22,Chhattisgarh,27,0.3863636255264282,38.6363639831543
balrampur,82.709793,72.533188,10.176605,77.62149,2.7755847,2.4583361,0.31724858,27.857143,27.659575,46.099289,16.312057,24.113474,34.751774,61.870502,28.467155,7.0921988,81.560287,2.7234042,40.36697,55.504585,52.054794,27.064219,43.57798,68.03653,2.1780822,125.1095216,15.153598,23.763027,31.813782,6.9359326,24.914465,43.340435,122.57414,11.477344,-474530.6863,6.2487378,61.381851,87.503685,82.036247,1.8807585,58.45591161,28.048923,3.2200603,58.745998,87.18631,9.1349106,-65995.85269,7.9690819,1.0897204,71.747696,23.763027,36.097294,0.39477915,1088.246807,51.406391,1.4859793,3.4094858,28.240847,10.306128,7.1089096,-86821.891,1146.7028,3.7158723,35.387833,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,1.6226681,-945532.0379,6.3328056,93.667198,5.4152155,71.728935,24.048141,4.2229185,30.585316,12.112878,82.067833,23.543501,15.294025,35.797176,482.3793676,32.2966,7.9527617,17.577843,77.074089,6.1276889,-885885.0,4.9722157,69.659332,69.659332,100.0,76.818085,73.108627,64.310562,8.4005022,11.761449,12.02916,7.6185317,6.9347749,14.897132,20.111258,28.824457,52.416248,46.21212,3.1431687,0.0,24.518915,38.603886,22.282993,12.539681,12.537914,28.33303219,9,Uttar Pradesh,51,0.1316872388124466,13.168724060058594
balrampur,82.709793,72.533188,10.176605,77.62149,2.7755847,2.4583361,0.31724858,27.857143,27.659575,46.099289,16.312057,24.113474,34.751774,61.870502,28.467155,7.0921988,81.560287,2.7234042,40.36697,55.504585,52.054794,27.064219,43.57798,68.03653,2.1780822,125.1095216,15.153598,23.763027,31.813782,6.9359326,24.914465,43.340435,122.57414,11.477344,-474530.6863,6.2487378,61.381851,87.503685,82.036247,1.8807585,58.45591161,28.048923,3.2200603,58.745998,87.18631,9.1349106,-65995.85269,7.9690819,1.0897204,71.747696,23.763027,36.097294,0.39477915,1088.246807,51.406391,1.4859793,3.4094858,28.240847,10.306128,7.1089096,-86821.891,1146.7028,3.7158723,35.387833,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,1.6226681,-945532.0379,6.3328056,93.667198,5.4152155,71.728935,24.048141,4.2229185,30.585316,12.112878,82.067833,23.543501,15.294025,35.797176,482.3793676,32.2966,7.9527617,17.577843,77.074089,6.1276889,-885885.0,4.9722157,69.659332,69.659332,100.0,76.818085,73.108627,64.310562,8.4005022,11.761449,12.02916,7.6185317,6.9347749,14.897132,20.111258,28.824457,52.416248,46.21212,3.1431687,0.0,24.518915,38.603886,22.282993,12.539681,12.537914,28.33303219,22,Chhattisgarh,27,0.3863636255264282,38.6363639831543
gonda,86.971809,55.197567,31.774242,71.084686,3.4871845,1.8433077,1.6438768,54.666668,50.65789,52.317883,21.333334,33.552631,41.333332,50.331127,48.29932,11.842106,89.473686,3.6052632,41.520466,48.837208,47.674416,20.348837,35.465115,59.88372,1.9360465,166.4705297,20.549543,23.771793,29.735903,7.3018742,20.847221,49.620209,139.47566,6.9403439,-170528.6775,5.4598389,61.784546,87.339638,85.821381,1.8593607,97.56641674,28.680248,4.5061421,49.390324,90.976868,7.0125012,-59969.02402,7.6385231,1.045276,72.288551,23.771793,34.310097,0.48218629,1687.534635,53.029541,1.3771744,4.6589456,28.737946,6.9764223,6.549181,-66011.766,1785.1011,2.795732,48.498795,uttar pradesh,34.882179,28.342808,1.2627873,6.1130929,64.351448,2.4046359,-262483.7168,7.4042716,92.595726,6.3017354,66.673569,30.922928,2.4034991,52.457458,4.8919482,73.749329,25.13493,25.44935,20.355217,1899.221265,29.735903,7.3018742,20.847221,75.151001,6.9403439,-170528.67,5.4598389,61.784546,61.784546,98.963417,87.339638,85.821381,77.791946,51.985413,48.453411,50.020432,20.369883,32.442646,39.525188,48.78458,76.155472,70.486053,62.584202,9.5916338,11.602648,45.11948,13.02005,5.3070011,45.238586,6.3161006,97.56641674,9,Uttar Pradesh,52,0.0827423185110092,8.274231910705566
siddharthnagar,77.54023,74.469482,3.0707474,76.004852,2.651257,2.4564123,0.19484472,27.559053,33.858265,43.307087,11.811024,24.409449,25.984251,55.118107,40.157478,7.8740158,77.952751,2.7007873,55.050503,58.585857,57.575756,25.888325,43.939392,73.737373,2.409091,132.3072124,9.5787086,25.524235,32.685963,6.1353192,29.808697,47.955742,130.31085,15.263627,-230947.425,6.5869288,66.366776,92.267517,76.464851,1.8039207,60.01845831,28.160717,4.3706989,47.159214,87.168907,6.5756345,-43841.09397,8.0734034,1.1768593,70.223083,25.524235,42.755276,0.4651216,1193.861469,49.512241,1.3387991,4.4551644,28.377323,10.919631,7.3301659,-52797.16,1253.8799,1.7646203,43.141945,uttar pradesh,30.626133,28.345289,0.92726386,4.3156323,52.918518,2.3192425,-318742.7998,8.5605001,91.439499,6.9250298,69.306786,28.92701,1.7662051,61.641384,12.158217,70.427704,18.928125,30.376249,27.167967,1467.97971,32.685963,6.1353192,29.808697,72.711723,15.263627,-230947.42,6.5869288,66.366776,66.366776,100.0,92.267517,76.464851,57.689106,26.070246,33.928387,42.078667,11.483875,24.56558,24.119257,54.585224,68.339417,60.033787,54.137115,4.7397451,6.2990689,25.763556,6.4500341,3.2570415,40.64333,10.076741,60.01845831,9,Uttar Pradesh,53,0.1546391695737838,15.463916778564451
basti,85.117363,57.760811,27.356552,71.439087,3.000345,1.8157622,1.1845828,34.693878,35.374149,40.816326,13.605443,28.767124,39.726028,51.020409,46.206898,7.5342469,85.714287,2.9659865,41.111111,43.333332,40.0,15.642458,31.111113,56.666668,1.7111111,134.9521788,37.516483,20.88073,31.369312,8.8606462,16.924419,56.811897,147.99232,11.294394,14122.61657,5.9115629,59.848076,91.255455,91.8209,2.107476,71.16535345,28.390577,5.9221869,38.850456,114.59612,7.4779086,-39224.07363,6.9428034,0.86705643,67.882256,20.88073,40.186367,0.51553375,1312.683508,51.069088,1.5919423,6.0732989,28.54376,9.3861513,6.4271832,-36480.684,1383.8489,2.9384594,33.39621,uttar pradesh,36.713074,28.917805,1.4072829,7.0187235,67.888245,2.5528598,-145379.9319,5.838325,94.161674,6.1452184,66.099937,31.259983,2.6400814,54.542381,10.016735,78.886429,23.160961,19.418791,11.495389,1454.902394,31.369312,8.8606462,16.924419,81.531052,11.294394,14122.616,5.9115629,59.848076,59.848076,98.820511,91.255455,91.8209,74.315445,35.314255,35.978127,41.9277,13.842855,29.653898,40.117832,51.534126,58.566593,58.65237,60.741234,3.2919078,9.1592083,34.735336,7.4889407,3.6106277,44.661545,9.270854,71.16535345,9,Uttar Pradesh,54,0.0726744160056114,7.267441749572754
sant kabir nagar,74.601547,55.027359,19.574188,64.814453,2.7089839,1.6428554,1.0661285,38.655464,30.833334,44.166668,10.0,26.666668,42.5,45.0,22.608696,14.166667,74.166664,2.7333333,31.14035,40.789474,45.614033,19.736843,29.82456,53.50877,1.6710526,103.7162159,-1.5750332,20.320778,30.335318,8.6990538,11.933755,56.25465,150.04398,10.994672,-238667.7273,6.3689499,63.79224,93.682144,92.057991,1.9451752,43.06199464,28.062635,5.4614706,41.719456,105.63885,8.2650337,-46495.26191,7.3054671,0.8627398,65.06868,20.320778,49.544468,0.47966269,922.1788211,44.137676,1.4655125,5.6059079,28.164026,9.6298523,6.8372087,-55068.594,965.24084,3.2375832,44.405128,uttar pradesh,39.148991,28.412926,1.2861797,6.2901502,64.705887,2.3335495,-302577.461,10.964462,89.035538,5.8865128,66.017113,31.265427,2.7174597,54.533154,8.2371273,80.046204,25.603313,19.229656,14.343117,919.1861684,30.335318,8.6990538,11.933755,82.005623,10.994672,-238667.73,6.3689499,63.79224,63.79224,95.158401,93.682144,92.057991,64.709801,35.743462,29.432827,41.56374,11.083058,25.957426,45.332989,45.969711,69.423035,52.296291,48.566658,2.1572573,4.8446918,35.105122,24.034443,18.633495,19.548153,3.4932859,43.06199464,9,Uttar Pradesh,55,0.0797101482748985,7.971014976501465
mahrajganj,59.885406,63.099861,-3.2144547,61.492634,1.3854144,2.2523761,-0.86696172,12.605042,13.445379,12.605042,3.3613448,7.5630255,26.890759,36.134453,20.512821,1.7699115,57.5,1.3333334,48.598133,49.532711,52.803738,25.700935,35.981308,64.485977,2.1261683,171.2765347,-14.81064,19.858017,29.021547,8.6298475,8.7918501,66.523178,162.95605,4.7061944,-121112.8239,6.163919,59.997749,91.800034,90.853752,1.9917836,72.17857617,28.608515,4.4111285,49.178764,95.981125,7.2776237,-42411.85987,6.9815454,0.94952184,71.531555,19.858017,46.360054,0.53511786,1570.326775,45.43998,1.4566658,4.5965166,28.626665,5.991909,6.572732,-45870.309,1642.5054,4.218719,66.97493,uttar pradesh,34.841339,28.661957,1.3078235,6.353622,65.554535,2.5485444,-151232.9843,6.1676641,93.832336,6.3830509,70.759109,27.360777,1.8801192,56.958694,8.4464359,79.060562,22.117498,19.384769,15.164745,1615.65497,29.021547,8.6298475,8.7918501,88.659874,4.7061944,-121112.82,6.163919,59.997749,59.997749,98.310486,91.800034,90.853752,67.871773,13.594569,13.360617,13.054307,3.2355349,7.3480487,28.663931,37.368763,48.651745,47.858082,43.041637,2.6430628,2.1509099,42.303493,30.21549,15.448837,20.374723,8.7239895,72.17857617,9,Uttar Pradesh,56,0.0669642835855484,6.696428298950195
gorakhpur,38.203594,58.69223,-20.488636,48.447914,0.97429818,1.6649739,-0.69067568,11.111112,8.1481476,13.333334,5.970149,2.9629629,8.1481476,21.481482,10.077519,9.6296291,37.777779,0.90370369,37.440758,47.619049,46.889954,21.393036,39.336494,64.454979,1.9099526,251.7578705,-28.80011,18.812754,30.659271,9.3496447,7.6270623,44.443874,159.80919,26.018879,106071.1419,6.4908805,51.019772,92.413246,84.479233,2.0053856,151.2542502,28.448254,7.0943608,28.780682,126.97951,21.613041,-1302.965133,6.6420922,0.76526481,67.097122,18.812754,48.67765,0.72153515,2291.123019,43.735596,1.2838504,7.2340283,28.58518,23.81596,6.5664864,5346.6177,2442.3772,2.2552838,32.829681,uttar pradesh,30.496143,28.952061,1.4970658,7.3852334,72.20005,2.8023686,14550.15029,23.224831,76.775169,6.4038434,65.823318,32.003845,2.1728354,61.917103,16.224804,76.047218,20.534195,23.843197,36.556416,2835.266149,30.659271,9.3496447,7.6270623,85.133179,26.018879,106071.14,6.4908805,51.019772,51.019772,94.60894,92.413246,84.479233,59.877716,11.468136,9.4156446,15.095496,6.5620041,3.2930474,8.5818501,23.323402,27.344179,32.760273,26.288424,1.4000716,1.9262507,25.958729,20.015209,10.979853,10.516035,6.9559269,151.2542502,9,Uttar Pradesh,57,0.0756302550435066,7.56302547454834
